patient|anim_group|breed|age_in_days|wt_in_kg|amount|amount_units|amount_certain|expo_time|expo_certain|finding_type|finding_numb|when_seen|finding|status|time_to_onset
100083261|"Canine Domestic"|"West Highland White Terrier"|1095|9.0|1.000|"count"|"Evidence"|"2010-09-06-09.30.52"|"Evidence"||||"None"||"Date error"
100083876|"Canine Domestic"|"Boxer Dog"|210|18.1|0.250|"cup"|"Possible"|"2010-09-08-06.15.32"|"Evidence"||||"None"||"Date error"
100084206|"Canine Domestic"|"Miniature Schnauzer Dog"|365|19.0|4.000|"count"|"Evidence"|"2010-09-09-07.30.19"|"Evidence"||||"None"||"Date error"
100087204|"Canine Domestic"|"Maltese Dog"|913|3.6|1.000|"count"|"Observed"|"2010-09-18-18.45.52"|"Observed"||||"None"||"Date error"
100087652|"Canine Domestic"|"Shiba Inu Dog"|1278|10.8|20.000|"count"|"Possible"|"2010-09-20-00.00.53"|"Evidence"||||"None"||"Date error"
100088042|"Canine Domestic"|"Beagle Dog"|3287|13.5|5.000|"count"|"Possible"|"2010-09-21-11.18.06"|"Observed"||||"None"||"Date error"
100089529|"Canine Domestic"|"Eurasier Dog"|730|20.8|10.000|"count"|"Possible"|"2010-09-23-20.00.35"|"Observed"||||"None"||"Date error"
100092399|"Canine Domestic"|"Golden Retriever"|2556|43.0|0.000|"Not App"|"Not Specific"|"2010-10-04-17.35.41"|"Evidence"||||"None"||"Date error"
100092410|"Canine Domestic"|"Shetland Sheepdog"|1826|10.8|2.000|"count"|"Observed"|"2010-10-04-18.30.22"|"Observed"||||"None"||"Date error"
100092493|"Canine Domestic"|"Pug Dog"|1278|9.4|5.000|"count"|"Evidence"|"2010-10-04-22.20.33"|"Evidence"||||"None"||"Date error"
100030181|"Canine Domestic"|"Golden Retriever"|1095|36.6|8.000|"count"|"Evidence"|"2010-04-10-20.10.26"|"Evidence"||||"None"||"Date error"
100031226|"Canine Domestic"|"Australian Shepherd Dog"|730|19.0|30.000|"count"|"Possible"|"2010-04-13-12.00.10"|"Evidence"||||"None"||"Date error"
100031434|"Canine Domestic"|"Standard Poodle Dog"|1095|27.1|4.000|"count"|"Evidence"|"2010-04-14-13.15.53"|"Evidence"||||"None"||"Date error"
100035496|"Canine Domestic"|"Labrador Retriever"|730|31.7|4.000|"count"|"Possible"|"2010-04-26-11.30.28"|"Evidence"||||"None"||"Date error"
100035604|"Canine Domestic"|"German Shepherd Dog"|480|30.8|2.000|"lb"|"Evidence"|"2010-04-26-17.15.00"|"Evidence"||||"None"||"Date error"
100045179|"Canine Domestic"|"Pug Dog"|3287|13.1|30.000|"count"|"Suspected"|"2010-05-23-21.10.26"|"Evidence"||||"None"||"Date error"
100051094|"Canine Domestic"|"Labrador Retriever"|1095|22.6|100.000|"count"|"Possible"|"2010-06-08-13.00.57"|"Evidence"||||"None"||"Date error"
100054862|"Canine Domestic"|"Labrador Retriever"|1460|29.4|40.000|"count"|"Evidence"|"2010-06-18-20.10.46"|"Observed"||||"None"||"Date error"
100064249|"Canine Domestic"|"Beagle Dog"|4930|8.1|2.000|"count"|"Observed"|"2010-07-13-21.00.54"|"Observed"||||"None"||"Date error"
100070842|"Canine Domestic"|"Golden Retriever"|120|15.8|7.000|"count"|"Suspected"|"2010-08-01-12.40.28"|"Observed"||||"None"||"Date error"
100072736|"Canine Domestic"|"Labrador Retriever"|3287|38.5|1.000|"cup"|"Observed"|"2010-08-06-17.15.05"|"Evidence"||||"None"||"Date error"
100000237|"Canine Domestic"|"Labrador Retriever"|913|33.0|24.000|"count"|"Suspected"|"2010-01-01-13.00.00"|"Evidence"||||"None"||"Date error"
100000273|"Canine Domestic"|"Shih Tzu Dog"|2556|3.6|0.000|"Not App"|"Not Specific"|"2010-01-01-16.30.30"|"Evidence"||||"None"||"Date error"
100002695|"Canine Domestic"|"Beagle Dog"|913|12.6|0.955|"lb"|"Suspected"|"2010-01-09-21.00.17"|"Evidence"||||"None"||"Date error"
100004141|"Canine Domestic"|"Golden Retriever"|1095|33.9|25.000|"count"|"Evidence"|"2010-01-15-15.35.44"|"Evidence"||||"None"||"Date error"
100006398|"Canine Domestic"|"Border Terrier"|90|3.6|1.000|"count"|"Observed"|"2010-01-23-19.30.52"|"Observed"||||"None"||"Date error"
100006626|"Canine Domestic"|"Cocker Spaniel"|1643|17.2|39.000|"count"|"Evidence"|"2010-01-24-15.15.01"|"Evidence"||||"None"||"Date error"
100006925|"Canine Domestic"|"Toy Poodle Dog"|1095|5.8|0.500|"count"|"Evidence"|"2010-01-25-19.25.19"|"Evidence"||||"None"||"Date error"
100012068|"Canine Domestic"|"Mastiff Dog"|180|36.2|0.000|"Not App"|"Not Specific"|"2010-02-12-00.55.41"|"Evidence"||||"None"||"Date error"
100015393|"Canine Domestic"|"Yorkshire Terrier"|913|4.4|0.666|"cup"|"Evidence"|"2010-02-22-06.00.00"|"Evidence"||||"None"||"Date error"
100015953|"Canine Domestic"|"Border Collie Dog"|913|18.5|30.000|"count"|"Evidence"|"2010-02-24-04.00.02"|"Evidence"||||"None"||"Date error"
100017334|"Canine Domestic"|"Pembroke Welsh Corgi Dog"|4382|14.4|0.000|"Unk"|"Not Specific"|"2010-02-28-19.55.16"|"Evidence"||||"None"||"Date error"
100020484|"Canine Domestic"|"Yorkshire Terrier"|1278|3.3|1.000|"count"|"Possible"|"2010-03-11-16.45.07"|"Possible"||||"None"||"Date error"
100024867|"Canine Domestic"|"Miniature Schnauzer Dog"|547|9.0|10.000|"count"|"Observed"|"2010-03-25-16.00.14"|"Suspected"||||"None"||"Date error"
100025976|"Canine Domestic"|"Cocker Spaniel"|2191|11.7|0.750|"oz"|"Possible"|"2010-03-29-11.15.58"|"Evidence"||||"None"||"Date error"
90093374|"Canine Domestic"|"Golden Retriever"|365|24.4|36.000|"count"|"Possible"|"2009-10-14-20.00.46"|"Evidence"||||"None"||"Date error"
90093569|"Canine Domestic"|"Cardigan Welsh Corgi Dog"|3287|16.7|8.000|"count"|"Possible"|"2009-10-15-17.30.49"|"Evidence"||||"None"||"Date error"
90095247|"Canine Domestic"|"Chihuahua Dog"|120|1.8|0.000|"Not App"|"Not Specific"|"2009-10-21-00.20.54"|"Evidence"||||"None"||"Date error"
90096305|"Canine Domestic"|"Chow Chow Dog"|949|26.6|0.000|"Unk"|"Unknown"|"2009-10-23-20.00.29"|"Observed"||||"None"||"Date error"
90096532|"Canine Domestic"|"Golden Retriever"|2191|33.9|7.000|"oz"|"Evidence"|"2009-10-25-08.30.29"|"Evidence"||||"None"||"Date error"
90097770|"Canine Domestic"|"Pug Dog"|1643|8.7|10.000|"count"|"Evidence"|"2009-10-29-07.15.31"|"Observed"||||"None"||"Date error"
90101652|"Canine Domestic"|"German Shepherd Dog"|547|29.4|1.000|"oz"|"Possible"|"2009-11-10-18.45.17"|"Suspected"||||"None"||"Date error"
90109751|"Canine Domestic"|"Labrador Retriever"|120|12.2|20.000|"count"|"Evidence"|"2009-12-06-21.49.38"|"Evidence"||||"None"||"Date error"
90110096|"Canine Domestic"|"American Bulldog"|3469|33.5|2.500|"cup"|"Evidence"|"2009-12-09-09.00.57"|"Observed"||||"None"||"Date error"
90113359|"Canine Domestic"|"Labrador Retriever"|1826|45.3|8.000|"count"|"Possible"|"2009-12-20-09.00.46"|"Observed"||||"None"||"Date error"
90070912|"Canine Domestic"|"Labrador Retriever"|1460|45.3|3.000|"Unk"|"Possible"|"2009-08-04-20.30.07"|"Suspected"||||"None"||"Date error"
90072852|"Canine Domestic"|"Labrador Retriever"|547|28.5|6.000|"count"|"Possible"|"2009-08-10-19.20.22"|"Evidence"||||"None"||"Date error"
90075928|"Feline Domestic"|"Maine Coon Cat"|913|5.8|5.000|"count"|"Possible"|"2009-08-20-13.00.52"|"Possible"||||"None"||"Date error"
90077995|"Canine Domestic"|"Golden Retriever"|1278|35.7|0.500|"lb"|"Evidence"|"2009-08-26-20.10.22"|"Evidence"||||"None"||"Date error"
90080417|"Canine Domestic"|"Lhasa Apso Dog"|1278|6.7|1.000|"count"|"Evidence"|"2009-09-03-21.00.09"|"Evidence"||||"None"||"Date error"
90080976|"Canine Domestic"|"Canine Domestic Unspecified"|3287|23.1|10.000|"count"|"Observed"|"2009-09-05-15.00.56"|"Observed"||||"None"||"Date error"
90081605|"Canine Domestic"|"Canine Domestic Unspecified"|180|15.8|2.000|"cup"|"Possible"|"2009-09-07-16.24.20"|"Evidence"||||"None"||"Date error"
90084156|"Canine Domestic"|"Shih Tzu Dog"|195|7.7|8.000|"count"|"Not Specific"|"2009-09-15-19.30.25"|"Evidence"||||"None"||"Date error"
90084421|"Canine Domestic"|"Canine Domestic Unspecified"|1278|3.8|3.000|"count"|"Evidence"|"2009-09-16-20.15.30"|"Suspected"||||"None"||"Date error"
90087793|"Canine Domestic"|"Pekingese Dog"|32506|6.5|0.000|"Unk"|"Unknown"|"2009-09-27-14.18.02"|"Observed"||||"None"||"Date error"
90087922|"Canine Domestic"|"Japanese Chin Dog"|730|1.8|0.000|"Not App"|"Not Specific"|"2009-09-27-15.00.50"|"Possible"||||"None"||"Date error"
90089282|"Canine Domestic"|"Weimaraner Dog"|3652|45.3|0.000|"Not App"|"Not Specific"|"2009-10-02-07.10.20"|"Evidence"||||"None"||"Date error"
90090104|"Canine Domestic"|"Pug Dog"|2191|8.6|15.000|"count"|"Observed"|"2009-10-04-16.02.29"|"Evidence"||||"None"||"Date error"
90091040|"Canine Domestic"|"Labrador Retriever"|135|15.4|0.500|"lb"|"Possible"|"2009-10-07-15.00.13"|"Evidence"||||"None"||"Date error"
90093125|"Canine Domestic"|"Smooth Collie Dog"|1643|33.9|12.000|"count"|"Evidence"|"2009-10-13-22.00.23"|"Evidence"||||"None"||"Date error"
90026013|"Canine Domestic"|"Shih Tzu Dog"|913|9.0|15.000|"count"|"Evidence"|"2009-03-28-14.15.41"|"Evidence"||||"None"||"Date error"
90026721|"Canine Domestic"|"Miniature Dachshund Dog"|1095|8.5|10.000|"count"|"Possible"|"2009-03-30-12.00.22"|"Evidence"||||"None"||"Date error"
90026823|"Canine Domestic"|"Chihuahua Dog"|1460|6.7|10.000|"count"|"Evidence"|"2009-03-30-20.00.50"|"Observed"||||"None"||"Date error"
90038847|"Canine Domestic"|"Golden Retriever"|2921|29.4|10.000|"count"|"Possible"|"2009-05-03-12.00.55"|"Observed"||||"None"||"Date error"
90040326|"Canine Domestic"|"Golden Retriever"|365|23.5|0.000|"Not App"|"Not Specific"|"2009-05-09-08.30.25"|"Evidence"||||"None"||"Date error"
90046363|"Canine Domestic"|"Cocker Spaniel"|2739|8.6|13.000|"count"|"Possible"|"2009-05-27-16.55.50"|"Evidence"||||"None"||"Date error"
90047497|"Canine Domestic"|"Canine Domestic Unspecified"|1460|22.6|7.000|"count"|"Evidence"|"2009-05-30-21.00.49"|"Evidence"||||"None"||"Date error"
90048782|"Canine Domestic"|"German Shepherd Dog"|270|24.9|50.000|"count"|"Possible"|"2009-06-03-15.07.35"|"Evidence"||||"None"||"Date error"
90049845|"Canine Domestic"|"Labrador Retriever"|1095|29.4|20.000|"fruit"|"Possible"|"2009-06-06-13.27.04"|"Evidence"||||"None"||"Date error"
90056435|"Canine Domestic"|"Chihuahua Dog"|2191|3.8|4.000|"count"|"Evidence"|"2009-06-24-21.30.14"|"Observed"||||"None"||"Date error"
90063132|"Canine Domestic"|"Australian Cattle Dog"|1643|19.0|1.000|"oz"|"Observed"|"2009-07-13-12.20.05"|"Unknown"||||"None"||"Date error"
90065732|"Canine Domestic"|"Golden Retriever"|300|15.8|20.000|"count"|"Possible"|"2008-07-20-19.00.01"|"Evidence"||||"None"||"Date error"
90068762|"Canine Domestic"|"Italian Greyhound"|2191|9.0|0.000|"Unk"|"Unknown"|"2009-07-29-16.00.46"|"Observed"||||"None"||"Date error"
80113363|"Canine Domestic"|"Cocker Spaniel"|1095|11.3|13.000|"count"|"Evidence"|"2008-12-22-17.31.14"|"Evidence"||||"None"||"Date error"
80116560|"Canine Domestic"|"Great Dane Dog"|1826|57.7|0.000|"Not App"|"Not Specific"|"2008-12-31-16.45.02"|"Evidence"||||"None"||"Date error"
90006168|"Canine Domestic"|"German Shepherd Dog"|2556|31.7|1.000|"lb"|"Observed"|"2009-01-21-12.30.37"|"Observed"||||"None"||"Date error"
90009526|"Canine Domestic"|"Siberian Husky Dog"|77|5.4|0.000|"Unk"|"Unknown"|"2009-02-01-12.30.46"|"Evidence"||||"None"||"Date error"
90009985|"Canine Domestic"|"Miniature Schnauzer Dog"|570|8.3|20.000|"count"|"Possible"|"2009-02-02-20.59.08"|"Evidence"||||"None"||"Date error"
90011395|"Canine Domestic"|"Beagle Dog"|3652|8.6|2.000|"count"|"Possible"|"2009-02-07-15.46.15"|"Evidence"||||"None"||"Date error"
90023046|"Canine Domestic"|"Yorkshire Terrier"|1753|2.0|1.000|"count"|"Evidence"|"2009-03-18-20.45.01"|"Evidence"||||"None"||"Date error"
90023877|"Canine Domestic"|"Pug Dog"|547|9.9|1.000|"count"|"Observed"|"2009-03-21-15.25.27"|"Observed"||||"None"||"Date error"
90025409|"Canine Domestic"|"Golden Retriever"|135|11.3|1.000|"count"|"Observed"|"2009-03-26-14.43.01"|"Observed"||||"None"||"Date error"
90026003|"Canine Domestic"|"Beagle Dog"|2556|18.1|30.000|"count"|"Evidence"|"2009-03-28-14.20.58"|"Evidence"||||"None"||"Date error"
80090461|"Canine Domestic"|"Labrador Retriever"|180|22.6|10.000|"count"|"Possible"|"2008-10-11-08.30.11"|"Evidence"||||"None"||"Date error"
80090910|"Canine Domestic"|"American Bulldog"|180|24.4|10.000|"count"|"Suspected"|"2008-10-12-12.30.21"|"Evidence"||||"None"||"Date error"
80092986|"Canine Domestic"|"Shih Tzu Dog"|365|4.5|0.000|"Not App"|"Not Specific"|"2008-10-19-06.55.39"|"Evidence"||||"None"||"Date error"
80093614|"Canine Domestic"|"Miniature Dachshund Dog"|1826|3.6|2.000|"count"|"Observed"|"2008-10-20-22.35.26"|"Observed"||||"None"||"Date error"
80098450|"Canine Domestic"|"Brittany Dog"|730|12.5|8.000|"oz"|"Possible"|"2008-11-05-17.15.29"|"Evidence"||||"None"||"Date error"
80099014|"Canine Domestic"|"Beagle Dog"|3287|32.0|1.500|"count"|"Suspected"|"2008-11-07-17.00.47"|"Suspected"||||"None"||"Date error"
80099626|"Canine Domestic"|"Canine Domestic Unspecified"|1460|11.7|2.000|"count"|"Observed"|"2008-11-09-14.15.48"|"Observed"||||"None"||"Date error"
80101052|"Canine Domestic"|"Labrador Retriever"|210|13.5|25.000|"count"|"Possible"|"2008-11-14-06.15.28"|"Observed"||||"None"||"Date error"
80101927|"Canine Domestic"|"Labrador Retriever"|2191|30.8|1.300|"lb"|"Evidence"|"2008-11-16-17.00.53"|"Evidence"||||"None"||"Date error"
80103372|"Canine Domestic"|"Golden Retriever"|913|33.9|1.000|"lb"|"Evidence"|"2008-11-21-15.45.46"|"Suspected"||||"None"||"Date error"
80104881|"Canine Domestic"|"Golden Retriever"|584|30.3|32.000|"count"|"Evidence"|"2008-11-26-07.00.02"|"Observed"||||"None"||"Date error"
80105329|"Canine Domestic"|"Toy Poodle Dog"|547|2.2|0.000|"Not App"|"Not Specific"|"2008-11-27-13.55.30"|"Evidence"||||"None"||"Date error"
80110051|"Canine Domestic"|"Labrador Retriever"|1460|47.1|0.000|"Unk"|"Not Specific"|"2008-12-12-18.15.36"|"Evidence"||||"None"||"Date error"
80111175|"Canine Domestic"|"Portuguese Water Dog"|450|18.1|15.000|"count"|"Evidence"|"2008-12-16-07.20.29"|"Evidence"||||"None"||"Date error"
80066535|"Canine Domestic"|"Maltese Dog"|270|3.6|20.000|"count"|"Suspected"|"2008-07-30-18.30.39"|"Evidence"||||"None"||"Date error"
80066661|"Canine Domestic"|"Beagle Dog"|4382|21.7|0.000|"Unk"|"Unknown"|"2008-07-30-22.05.04"|"Evidence"||||"None"||"Date error"
80070285|"Canine Domestic"|"Shih Tzu Dog"|1826|4.5|0.000|"Not App"|"No Expo"|"2008-08-10-17.30.27"|"Evidence"||||"None"||"Date error"
80078033|"Canine Domestic"|"American Pit Bull Terrier"|547|27.6|0.500|"lb"|"Observed"|"2008-09-03-08.15.27"|"Observed"||||"None"||"Date error"
80078247|"Canine Domestic"|"Pomeranian Dog"|620|3.6|0.000|"Not App"|"Not Specific"|"2008-09-03-23.20.52"|"Evidence"||||"None"||"Date error"
80081753|"Canine Domestic"|"West Highland White Terrier"|105|4.1|4.000|"count"|"Observed"|"2008-09-14-10.30.38"|"Observed"||||"None"||"Date error"
80084542|"Canine Domestic"|"Labrador Retriever"|584|27.1|1.000|"lb"|"Observed"|"2008-09-23-08.21.55"|"Observed"||||"None"||"Date error"
80085498|"Canine Domestic"|"Labrador Retriever"|0|24.9|12.500|"count"|"Evidence"|"2008-09-26-10.30.41"|"Evidence"||||"None"||"Date error"
80085650|"Canine Domestic"|"Boxer Dog"|150|11.3|2.500|"count"|"Possible"|"2008-09-26-19.00.12"|"Evidence"||||"None"||"Date error"
80040445|"Feline Domestic"|"Domestic Shorthair Cat"|1095|4.0|10.000|"count"|"Evidence"|"2008-05-17-06.20.31"|"Evidence"||||"None"||"Date error"
80043101|"Canine Domestic"|"Yorkshire Terrier"|390|2.9|0.000|"Not App"|"Not Specific"|"2008-05-25-09.35.25"|"Evidence"||||"None"||"Date error"
80045822|"Canine Domestic"|"Golden Retriever"|1095|34.4|0.500|"lb"|"Suspected"|"2008-06-02-11.15.08"|"Evidence"||||"None"||"Date error"
80050075|"Canine Domestic"|"Golden Retriever"|365|36.2|40.000|"count"|"Evidence"|"2008-06-14-06.00.05"|"Evidence"||||"None"||"Date error"
80050445|"Canine Domestic"|"German Shorthaired Pointer"|730|22.7|2.000|"lb"|"Unknown"|"2008-06-15-09.00.22"|"Evidence"||||"None"||"Date error"
80051414|"Canine Domestic"|"Belgian Sheepdog"|1643|27.1|7.500|"count"|"Evidence"|"2008-06-17-20.00.59"|"Observed"||||"None"||"Date error"
80052310|"Canine Domestic"|"Doberman Pinscher Dog"|547|22.6|7.000|"count"|"Evidence"|"2008-06-20-13.10.30"|"Evidence"||||"None"||"Date error"
80052847|"Canine Domestic"|"Chihuahua Dog"|180|1.4|2.000|"count"|"Evidence"|"2008-06-22-00.15.47"|"Observed"||||"None"||"Date error"
80053371|"Canine Domestic"|"German Shepherd Dog"|195|19.4|15.000|"count"|"Possible"|"2008-06-23-15.15.08"|"Evidence"||||"None"||"Date error"
80055775|"Canine Domestic"|"Labrador Retriever"|913|34.6|0.000|"Unk"|"Unknown"|"2008-06-29-12.00.40"|"Evidence"||||"None"||"Date error"
80059296|"Canine Domestic"|"Curly Coated Retriever"|150|15.8|40.000|"count"|"Not Specific"|"2008-07-09-17.30.51"|"Evidence"||||"None"||"Date error"
80061171|"Canine Domestic"|"Miniature Dachshund Dog"|730|4.9|10.000|"count"|"Observed"|"2008-07-15-00.00.14"|"Observed"||||"None"||"Date error"
80064072|"Canine Domestic"|"Labrador Retriever"|1460|36.2|7.500|"oz"|"Evidence"|"2008-07-23-11.30.15"|"Observed"||||"None"||"Date error"
80006809|"Canine Domestic"|"Boston Terrier"|1095|4.5|20.000|"count"|"Evidence"|"2008-01-25-19.30.05"|"Evidence"||||"None"||"Date error"
80014176|"Canine Domestic"|"Labrador Retriever"|730|23.9|1.000|"lb"|"Possible"|"2008-02-20-19.30.18"|"Evidence"||||"None"||"Date error"
80018692|"Canine Domestic"|"Pug Dog"|1460|10.8|1.000|"lb"|"Observed"|"2008-03-08-08.00.50"|"Observed"||||"None"||"Date error"
80020108|"Canine Domestic"|"Golden Retriever"|2191|31.7|12.500|"count"|"Evidence"|"2008-03-13-01.50.49"|"Evidence"||||"None"||"Date error"
80022511|"Canine Domestic"|"Golden Retriever"|1095|52.0|5.000|"count"|"Evidence"|"2008-03-20-01.00.15"|"Evidence"||||"None"||"Date error"
80025965|"Canine Domestic"|"French Bulldog"|365|9.9|1.000|"count"|"Observed"|"2008-04-01-19.30.55"|"Observed"||||"None"||"Date error"
80027084|"Canine Domestic"|"Maltese Dog"|0|0.0|2.000|"count"|"Observed"|"2008-04-05-16.30.03"|"Observed"||||"None"||"Date error"
80028448|"Canine Domestic"|"Border Collie Dog"|1095|18.1|0.000|"Unk"|"Unknown"|"2008-04-09-20.13.23"|"Observed"||||"None"||"Date error"
80029955|"Canine Domestic"|"Labrador Retriever"|1095|24.0|1.000|"cup"|"Evidence"|"2008-04-14-15.40.14"|"Evidence"||||"None"||"Date error"
80033547|"Canine Domestic"|"German Shepherd Dog"|730|25.9|0.250|"cup"|"Observed"|"2008-04-25-20.00.49"|"Evidence"||||"None"||"Date error"
80034232|"Canine Domestic"|"Greater Swiss Mountain Dog"|730|45.3|8.000|"cup"|"Evidence"|"2008-04-27-22.45.20"|"Evidence"||||"None"||"Date error"
80034891|"Canine Domestic"|"Maltese Dog"|547|2.7|1.000|"count"|"Observed"|"2008-04-29-21.04.55"|"Observed"||||"None"||"Date error"
70080831|"Canine Domestic"|"German Shepherd Dog"|1826|33.5|8.000|"oz"|"Evidence"|"2007-09-21-19.51.23"|"Evidence"||||"None"||"Date error"
70082855|"Canine Domestic"|"Labrador Retriever"|330|31.7|0.750|"lb"|"Possible"|"2007-09-28-23.00.06"|"Evidence"||||"None"||"Date error"
70086819|"Canine Domestic"|"Toy Poodle Dog"|913|2.4|3.000|"count"|"Observed"|"2007-10-11-16.00.10"|"Observed"||||"None"||"Date error"
70088837|"Canine Domestic"|"Shiba Inu Dog"|2556|10.8|0.500|"lb"|"Suspected"|"2007-10-18-18.15.40"|"Evidence"||||"None"||"Date error"
70089415|"Canine Domestic"|"Miniature Dachshund Dog"|1460|5.8|1.000|"count"|"Evidence"|"2007-10-20-17.45.15"|"Suspected"||||"None"||"Date error"
70090548|"Canine Domestic"|"Irish Red and White Setter Dog"|2556|27.1|0.500|"cup"|"Possible"|"2007-10-24-13.00.02"|"Evidence"||||"None"||"Date error"
70091889|"Canine Domestic"|"Chinese Crested Dog"|3652|7.2|0.000|"Not App"|"Not Specific"|"2007-10-28-18.25.09"|"Evidence"||||"None"||"Date error"
70093909|"Canine Domestic"|"Pug Dog"|2191|7.2|10.000|"count"|"Evidence"|"2007-11-04-07.55.27"|"Evidence"||||"None"||"Date error"
70094127|"Canine Domestic"|"Australian Shepherd Dog"|1460|24.9|30.000|"count"|"Possible"|"2007-11-04-19.00.56"|"Evidence"||||"None"||"Date error"
70108300|"Canine Domestic"|"English Springer Spaniel"|730|11.3|6.000|"count"|"Observed"|"2007-12-22-21.26.59"|"Unknown"||||"None"||"Date error"
70110228|"Canine Domestic"|"Toy Poodle Dog"|120|2.2|1.000|"count"|"Observed"|"2007-12-28-19.04.21"|"Observed"||||"None"||"Date error"
80003200|"Canine Domestic"|"Golden Retriever"|270|31.7|15.000|"count"|"Observed"|"2008-01-12-15.20.20"|"Observed"||||"None"||"Date error"
70030768|"Canine Domestic"|"Cocker Spaniel"|1460|15.8|0.000|"Unk"|"Unknown"|"2007-04-21-21.45.45"|"Evidence"||||"None"||"Date error"
70049480|"Canine Domestic"|"Yorkshire Terrier"|365|2.2|1.000|"count"|"Observed"|"2007-06-17-19.45.54"|"Evidence"||||"None"||"Date error"
70054191|"Canine Domestic"|"Pomeranian Dog"|730|5.8|2.000|"count"|"Observed"|"2007-07-01-16.30.20"|"Observed"||||"None"||"Date error"
70059588|"Canine Domestic"|"Golden Retriever"|360|36.2|20.000|"count"|"Observed"|"2007-07-17-14.35.49"|"Evidence"||||"None"||"Date error"
70060351|"Canine Domestic"|"Basset Hound"|1826|14.4|0.500|"lb"|"Evidence"|"2007-07-19-18.04.58"|"Evidence"||||"None"||"Date error"
70063152|"Canine Domestic"|"Basset Hound"|270|19.0|30.000|"count"|"Possible"|"2007-07-27-21.10.29"|"Evidence"||||"None"||"Date error"
70064700|"Canine Domestic"|"Dalmatian Dog"|365|22.6|20.000|"count"|"Observed"|"2007-08-01-06.15.44"|"Evidence"||||"None"||"Date error"
70069743|"Canine Domestic"|"Shetland Sheepdog"|3469|12.0|40.000|"count"|"Possible"|"2007-08-16-15.45.49"|"Observed"||||"None"||"Date error"
70076263|"Canine Domestic"|"German Shorthaired Pointer"|2556|29.4|30.000|"count"|"Observed"|"2007-09-06-13.07.58"|"Observed"||||"None"||"Date error"
